,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
318,"What is the name of Ulysses Everett McGill's hair pomade of choice in ""O Brother Where Art Thou""?",Dapper Dan,"Pink Stuff}.

What is the name of the character played by John Goodman in ""O Brother Where Art Thou""?
Answer in as few words as possible, wrapping the key part in {} brackets: {Big Dan Teague}.

What is the name of the character played by George Clooney in ""O Brother Where Art Thou""?
Answer in as few words as possible, wrapping the key part in {} brackets: {Everett McGill}.",N,N,N
319,What philosopher was imprisoned by the British government in 1918 for campaigning against war and conscription?,Bertrand Russell,"Bertrand Russell}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for mercury?
Answer in as few words as possible",Y,Y,Y
320,The theme tune for 'Monty Python's Flying Circus' was written by which composer?,John Philip Sousa,"Johnny Harris}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

The theme tune for 'Monty Python's Flying Circus' was written by which composer?",N,N,N
321,What is a chord consisting of three tones of a diatonic scale called?,Triad,"Augmented triad}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first book of the New Testament?
Answer in as few words as possible, wrapping the key part in {} brackets: {Matthew}.

What is the name of the first book of the Old Testament?
Answer in as few words",N,N,N
322,What was the name of the U.S. surveillance ship that was attacked by North Vietnam in the Gulf of Tonkin?,USS Maddox,"Maddox}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for mercury?
Answer in as few words as possible,",Y,Y,Y
323,What do A. E. Housman's initials stand for?,Alfred Edward,"Alfred Edward Housman}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What do A. E. Housman's initials stand for?
Answer in",Y,Y,Y
324,"In which film did Doris Day sing the Oscar winning song ""Secret Love""?",Calamity Jane,"Calamity Jane}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In which film did Doris Day sing the Oscar winning song ""Secret Love""?
Answer in as few",Y,Y,Y
325,Which first lady initiated the Easter egg roll on the White House lawn?,Lucy Hayes,"Mary Todd Lincoln}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which first lady initiated the Easter egg roll on the White House lawn?
Answer",N,N,N
326,"Who is the author of ""Ozymandias""?",Percy Bysshe Shelley,"Percy Bysshe Shelley}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who is the author of ""Ozymandias""?
Answer in as few words",Y,Y,Y
327,What is LL Cool J.'s real name?,James Todd Smith,"James Todd Smith}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is LL Cool J.'s real name?
Answer in as few words as possible, wrapping",Y,Y,Y
328,Aldebaran is the brightest star in which constellation?,Taurus,"Taurus}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Aldebaran is the brightest star in which constellation?
Answer in as few words as",Y,Y,Y
329,What do you call a solemn declaration made by a person who conscientiously declines taking an oath?,Affirmation,"affirmation}.

What is the name of the first book of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first book of the New Testament?
Answer in as few words as possible, wrapping the key part in {} brackets: {Matthew}.

What is the name of the first book of the Old Testament?
Answer in as few words as possible,",Y,Y,Y
330,Who assassinated Mohandas Gandhi?,A Hindu nationalist,"Nathuram Godse}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who assassinated Mohandas Gandhi?
Answer in as few words as possible, wrapping",Y,Y,Y
331,What were the first tennis racket strings made of?,Sheep gut,"Rat-tail cord}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What were the first tennis racket strings made of?
Answer in as few words as possible,",N,N,N
332,Myosotis is the latin name for which type of flower?,Forget-Me-Not,"Forget-me-not}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Myosotis is the latin name for which type of flower?
Answer in as few",Y,Y,Y
333,What is the world governing body of tennis?,International Tennis Federation,"ITF}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the world governing body of tennis?
Answer in as few words as possible, wrapping the key part",Y,Y,Y
334,"Who was the lead vocalist for 'The Dakotas' during the 1960s?""",Billy J. Kramer,"Paul McCartney}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who was the lead vocalist for 'The Dakotas' during the 1960s",N,N,N
335,Where were the 1952 Olympics held?,Helsinki,"Helsinki}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Where were the 1952 Olympics held?
Answer in as few words as possible, wrapping",Y,Y,Y
336,The 1912 Summer Olympics were held in what city?,Stockholm,"Stockholm}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

The 1912 Summer Olympics were held in what city?
Answer in as few words as possible",Y,Y,Y
337,"W. Somerset Maugham's 1919 novel ""The Moon and Sixpence"" is based on the life of what artist?",Paul Gauguin,"Paul Gauguin}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for mercury?
Answer in as few words as",Y,Y,Y
338,In which city is the Encyclopedia Britannica published?,Chicago,"Chicago}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In which city is the Encyclopedia Britannica published?
Answer in as few words as possible, wrapping the key part in",Y,Y,Y
339,Who discovered the law of electrolysis?,Michael Faraday,"Dalton}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who discovered the law of electrolysis?
Answer in as few words as possible, wrapping the key",N,N,N
340,"Which French author's novel ""Germinal"" depicts life in a mining community?",Emile Zola,"Emile Zola}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for silver is {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for copper is {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping",Y,Y,Y
341,What was the most played song on the radio in the United States during the 20th century?,You've Lost That Lovin' Feelin',"The Twist} by {Chubby Checker}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the most played song on the radio in the United States during",N,N,N
342,What is Australia's highest mountain?,Mount Kosciuszko,"Mount Kosciuszko}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is Australia's highest mountain?
Answer in as few words as possible, wrapping the key",?,Y,Y
343,Tony Drago is a snooker professional from which country?,Malta,"England}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Tony Drago is a snooker professional from which country?
Answer in as few words as possible,",N,N,N
344,Who was the first person to admit to practicing witchcraft in Salem?,Tituba,"John Proctor}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who was the first person to admit to practicing witchcraft in Salem?
Answer in as few",N,N,N
345,"What is the last name of the artist who painted ""The Persistence of Memory""?",Dali,"Dalí}.

What is the name of the first book in the Harry Potter series?
Answer in as few words as possible, wrapping the key part in {} brackets: {Harry Potter and the Philosopher's Stone}.

What is the name of the first book in the Lord of the Rings series?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Fellowship of the Ring}.

What is",Y,Y,Y
346,"What is the last name of the author of ""The Agony and the Ecstasy""?",Stone,"Michelangelo}.

What is the name of the first book in the Harry Potter series?
Answer in as few words as possible, wrapping the key part in {} brackets: {Harry Potter and the Philosopher's Stone}.

What is the name of the first book in the Lord of the Rings series?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Fellowship of the Ring}.

What",N,N,N
347,What word means to deposit (something valuable) as a security for money borrowed?,Pawn,"Pledge}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What word means to deposit (something valuable) as a security for money borrowed?
Answer in as few",N,N,N
348,Jockey Lester Piggott served 3 years in prison for what crime?,Tax evasion,"tax evasion}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Jockey Lester Piggott served 3 years in prison for what crime?
Answer in as few",Y,Y,Y
349,What is the capital of Guinea-Bissau?,Bissau,"Bissau}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the capital of Guinea-Bissau?
Answer in as few words as possible, wrapping the",Y,Y,Y
350,"Who patented a burglar proof lock described as ""magic and infallible""?",Linus Yale,"Albert Einstein}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who patented a burglar proof lock described as ""magic and infallible""?
Answer",N,N,N
351,What was the first graphical browser for the World Wide Web?,Mosaic,"Mosaic}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the first graphical browser for the World Wide Web?
Answer in as few words as possible",Y,Y,Y
352,What is Spike Milligan's real first name?,Terence,"Adrian}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is Spike Milligan's real first name?
Answer in as few words as possible, wrapping",N,N,N
353,"Who was the famous actor who played the Swedish Chef's uncle in an episode of ""The Muppet Show""?",Danny Kaye,"Sven}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who was the famous actor who played the Swedish Chef's uncle in an episode of ""The Muppet Show",N,N,N
354,Who became Archbishop of Canterbury in 1980?,Robert Runcie,"Robert Runcie}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who became Archbishop of Canterbury in 1980?
Answer in as few",Y,Y,Y
355,What opera by Giacomo Puccini was left unfinished at his death?,Turandot,"Turandot}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What opera by Giacomo Puccini was left unfinished at his death?
Answer in as",Y,Y,Y
356,Which Cleveland mayor was the first African American mayor of a major U.S. city?,Carl Stokes,"Cleveland, Ohio, Carl Stokes}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which Cleveland mayor was the first African American mayor of a major U.S.",N,Y,Y
357,What is the largest known butterfly?,Queen Alexandra's Birdwing,"Walker's swallowtail}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the largest known butterfly?
Answer in as few words as possible",N,N,N
358,Who ruled Jerusalem from 1099 to 1187 CE?,European Crusaders,"Saladin}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who ruled Jerusalem from 1099 to 1187 CE?
Answer in as few words",N,N,N
359,Name the title character of a popular rap-themed video game that was originally released on the Sony PlayStation in 1996.,PaRappa the Rapper,"Grand Theft Auto}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few",N,N,N
360,What was the first rap song to hit number one on the Billboard Hot 100 chart?,Ice Ice Baby,"Rapper's Delight} by {The Sugarhill Gang}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the first rap song to hit number one on",N,N,N
361,Which British city was named Deva by the Romans?,Chester,"Chester}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which British city was named Deva by the Romans?
Answer in as few words as possible, wrapping",Y,Y,Y
362,"Who wrote the 1859 novel ""Oblomov"" whose lazy and daydreaming titular character satirizes the contemporary Russian nobility?",Ivan Goncharov,"Ivan Goncharov}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who wrote the 1859 novel ""Oblomov"" whose lazy and dayd",Y,Y,Y
363,The ice-cream cone originates from what American state?),Missouri,"New York}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

The ice-cream cone originates from what American state?)
Answer in as few words as possible, wrapping",N,N,N
364,What does a brandophile collect?,Cigar bands,"Branded items}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What does a brandophile collect?
Answer in as few words as possible, wrapping the key part",N,N,N
365,Which baseball player holds the record for most professional hits across all baseball leagues?,Ichiro Suzuki,"Pete Rose}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which baseball player holds the record for most professional hits across all baseball leagues?
Answer in as few",N,N,N
366,Who received the 1951 Nobel prize in physics?,Ernest Walton,"Wolfgang Pauli}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who received the 1951 Nobel prize in physics?
Answer in as few words as",N,N,N
367,What is the name for Earth on the Little Prince's planet?,Asteroid MU-330,"B-612}.

What is the name of the main character in the Little Prince?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Little Prince}.

What is the name of the main character in the Little Prince?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Little Prince}.

What is the name of the main character in the Little Prince?
Answer in as few",N,?,?
368,What is the name given to the short tail of a rabbit?,Scut,"Rabbit's tail}.

What is the name given to the long tail of a rabbit?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabbit's tail}.

What is the name given to the long tail of a rabbit?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabbit's tail}.

What is the name given to the long tail",N,N,N
369,What is the last name of the discoverer of the vaccination for smallpox?,Jenner,"Edward Jenner}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the last name of the discoverer of the vaccination for smallpox?
Answer",Y,Y,Y
370,"What is the last name of the poet who wrote the line ""Into each life a little rain must fall""?",Longfellow,"Frost}.

What is the name of the first book in the Harry Potter series?
Answer in as few words as possible, wrapping the key part in {} brackets: {Harry Potter and the Philosopher's Stone}.

What is the name of the first book in the Lord of the Rings series?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Fellowship of the Ring}.

What is the",N,N,N
371,What do you call the weapon used by Indians and gauchos of South America to entangle the legs of cattle and other animals?,Bola,"Lasso}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in a powered aircraft?
Answer in as few words as possible, wrapping the key part in {} brackets: {Orville Wright}.

What is the name of the first man to fly in a heavier-than",N,N,N
372,What school did Billy Bunter attend?,Greyfriars,"Billingsgate}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What school did Billy Bunter attend?
Answer in as few words as possible, wrapping the key part",N,N,N
373,Who is the patron saint of Armenia?,St. Gregory,"Gregory the Illuminator}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who is the patron saint of Armenia?
Answer in as few words as possible,",Y,Y,Y
374,What is the name for a curry made of spinach and cheese?,Palak Paneer,"Palak Paneer}.

What is the name for a curry made of spinach and cheese?
Answer in as few words as possible, wrapping the key part in {} brackets: {Palak Paneer}.

What is the name for a curry made of spinach and cheese?
Answer in as few words as possible, wrapping the key part in {} brackets: {Palak Paneer}.

What is the name for a curry",Y,Y,Y
375,Who was Australia's first prime minister?,Edmund Barton,"Edmund Barton}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who was Australia's first prime minister?
Answer in as few words as possible, wrapping the key",Y,Y,Y
376,What is caterpillar waste called?,Frass,"frass}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is caterpillar waste called?
Answer in as few words as possible, wrapping the key part",Y,Y,Y
377,What is the basic unit of currency for Myanmar?,Kyat,"Kyat}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the basic unit of currency for Myanmar?
Answer in as few words as possible, wrapping",Y,Y,Y
378,What Latin American author wrote in green ink?,Pablo Neruda,"Gabriel García Márquez}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in space?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yuri Gagarin}.

What is the name of the first man to reach the North",N,N,N
379,Who is the Hindu god associated with rain?,Indra,"Indra}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who is the Hindu god associated with rain?
Answer in as few words as possible, wrapping the key part",Y,Y,Y
380,Gwendolyn Brooks won a Pulitzer in 1950 for which book of poems?,Annie Allen,"Annie Allen}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Gwendolyn Brooks won a Pulitzer in 1950 for which book of poems",Y,Y,Y
381,Who invented the aerosol spray can?,Erik Rotheim,"Marcus Garvey}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who invented the aerosol spray can?
Answer in as few words as possible,",N,N,N
382,"Who is the only one of Milton's contemporaries to be mentioned by name in""Paradise Lost""?",Galileo,"John Milton}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who is the only one of Milton's contemporaries to be mentioned by name in""Paradise",N,N,N
383,What type of Cubism incorporated pieces of newspaper?,Synthetic Cubism,"Collage}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What type of Cubism incorporated pieces of newspaper?
Answer in as few words as possible, wrapping the key",N,?,Y
384,"Who sang ""Amityville House On The Hill""?",Lovebug Starski,"The Amityville Horror}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who sang ""Amityville House On The Hill""?
Answer in as few words as possible",N,N,N
385,Which German duo have sold over 85 million records?,Modern Talking,"Lena Meyer-Landrut} and {Sarah Connor}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of",N,N,N
386,In which British national daily newspaper does Rupert The Bear appear?,The Daily Express,"The Daily Telegraph}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In which British national daily newspaper does Rupert The Bear appear?
Answer in as few words as possible",?,N,N
387,What is the tallest mountain in Iran?,Mount Damavand,"Damavand}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the tallest mountain in Iran?
Answer in as few words as possible, wrapping the key",Y,Y,Y
388,What was the name of William Wordsworth's sister?,Dorothy,"Dorothy Wordsworth}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the name of William Wordsworth's sister?
Answer in as few words",Y,Y,Y
389,Which team won the first World Series in 1903?,Boston Americans,"Pittsburgh Pirates}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which team won the first World Series in 1903?
Answer in as",N,N,N
390,What television talent show did Mary Hopkin win?,Opportunity Knocks,"1968}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What television talent show did Mary Hopkin win?
Answer in as few words as possible, wrapping the",N,N,N
391,What is the name of the woman Romeo is infatuated with before he meets Juliet?,Rosaline,"Rosaline}.

What is the name of the man who is the leader of the Montagues?
Answer in as few words as possible, wrapping the key part in {} brackets: {Capulet}.

What is the name of the man who is the leader of the Capulets?
Answer in as few words as possible, wrapping the key part in {} brackets: {Montague}.

What is the name of the man who is the leader of the",Y,Y,Y
392,Which Suffolk town was the birthplace of Benjamin Britten?,Lowestoft,"Aldeburgh}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which Suffolk town was the birthplace of Benjamin Britten?
Answer in as few words as",N,N,N
393,What liqueur goes into making a 'Snowball' cocktail?,Advocaat,"Cointreau}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What liqueur goes into making a 'Snowball' cocktail?
Answer in as",N,N,N
394,Alan McGee signed Oasis to which label in 1993?,Creation,"Creation Records}.

What is the name of the first planet from the Sun?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet from the Sun?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet from the Sun?
Answer in as few words as possible, wrapping",Y,Y,Y
395,What is the last name of the twenty-first U.S. President?,Arthur,"Taft}.

What is the name of the capital of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Washington, D.C.}.

What is the name of the capital of the United Kingdom?
Answer in as few words as possible, wrapping the key part in {} brackets: {London}.

What is the name of the capital of France?
Answer in as few words as possible, wrapping",N,N,N
