,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
331,What were the first tennis racket strings made of?,Sheep gut,"gut}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer",N,Y,Y
332,Myosotis is the latin name for which type of flower?,Forget-Me-Not,"forget-me-not}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first woman to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Buzz Aldrin}.

What is the name of the first man to walk on the moon?
Answer in as few words",Y,Y,Y
333,What is the world governing body of tennis?,International Tennis Federation,"International Tennis Federation}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in",N,Y,Y
334,"Who was the lead vocalist for 'The Dakotas' during the 1960s?""",Billy J. Kramer,"The Beach Boys}.

What is the name of the 1980s American sitcom starring John Ritter?
Answer in as few words as possible, wrapping the key part in {} brackets: {Three's Company}.

What is the name of the 1980s American sitcom starring John Ritter?
Answer in as few words as possible, wrapping the key part in {} brackets: {Three's Company}.

What is the name of the 1980",N,N,N
335,Where were the 1952 Olympics held?,Helsinki,"Helsinki, Finland}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Where were the 1952 Olympics held?
Answer in as few words as possible, wrapping the key part in {}",Y,Y,Y
336,The 1912 Summer Olympics were held in what city?,Stockholm,"London}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer",N,N,N
337,"W. Somerset Maugham's 1919 novel ""The Moon and Sixpence"" is based on the life of what artist?",Paul Gauguin,"Oscar Wilde}.

What is the name of the 1990s British television series starring David Jason as the fictional detective Derek ""Dicky"" Stamp?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Inspector Lynley Mysteries}.

What is the name of the 1990s British television series starring David Jason as the fictional detective Derek ""Dicky"" Stamp?
Answer in as few words as possible, wrapping the key part",N,N,N
338,In which city is the Encyclopedia Britannica published?,Chicago,"London}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the",N,N,N
339,Who discovered the law of electrolysis?,Michael Faraday,"Luigi Galvani}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?",N,N,N
340,"Which French author's novel ""Germinal"" depicts life in a mining community?",Emile Zola,"Emile Zola}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {}",Y,Y,Y
341,What was the most played song on the radio in the United States during the 20th century?,You've Lost That Lovin' Feelin',"The Lion Sleeps Tonight}.

What is the name of the first person to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first person to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first person to walk on the moon?
Answer in as few words as possible",N,N,N
342,What is Australia's highest mountain?,Mount Kosciuszko,"Mount Kosciuszko}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first woman to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Sally Ride}.

What is the name of the first man to walk on the moon?
Answer in as few words as",Y,Y,Y
343,Tony Drago is a snooker professional from which country?,Malta,"Malta}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets",Y,Y,Y
344,Who was the first person to admit to practicing witchcraft in Salem?,Tituba,"John Proctor}.

What is the name of the first person to be executed in the Salem witch trials?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rebecca Nurse}.

What is the name of the first person to be executed in the Salem witch trials?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rebecca Nurse}.

What is the name of the first person to be executed in the Salem witch trials?
",N,N,N
345,"What is the last name of the artist who painted ""The Persistence of Memory""?",Dali,"Picasso}.

What is the name of the first person to discover the element helium?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ritter}.

What is the name of the first person to discover the element helium?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ritter}.

What is the name of the first person to discover the element helium?
Answer in as few words as possible, wrapping the",N,N,N
346,"What is the last name of the author of ""The Agony and the Ecstasy""?",Stone,"Lawrence}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Abigail Adams}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Abigail Adams}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the",N,N,N
347,What word means to deposit (something valuable) as a security for money borrowed?,Pawn,"mortgage}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets",N,N,N
348,Jockey Lester Piggott served 3 years in prison for what crime?,Tax evasion,"horse racing}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping",N,N,N
349,What is the capital of Guinea-Bissau?,Bissau,"Bissau}.

What is the capital of the United Kingdom?
Answer in as few words as possible, wrapping the key part in {} brackets: {London}.

What is the capital of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Washington, D.C}.

What is the capital of the United Arab Emirates?
Answer in as few words as possible, wrapping the key part in {} brackets: {Abu Dhabi}.

What",Y,Y,Y
350,"Who patented a burglar proof lock described as ""magic and infallible""?",Linus Yale,"John Henry Townsend}.

What is the name of the first person to be awarded the Nobel Prize for Physics?
Answer in as few words as possible, wrapping the key part in {} brackets: {Niels Bohr}.

What is the name of the first person to be awarded the Nobel Prize for Chemistry?
Answer in as few words as possible, wrapping the key part in {} brackets: {Jacobus Henricus van 't Hoff}.

What is the name of the first person to be awarded",N,N,N
351,What was the first graphical browser for the World Wide Web?,Mosaic,"Mosaic}.

What is the name of the first computer to be used for the World Wide Web?
Answer in as few words as possible, wrapping the key part in {} brackets: {ARPANET}.

What is the name of the first computer to be used for the World Wide Web?
Answer in as few words as possible, wrapping the key part in {} brackets: {ARPANET}.

What is the name of the first computer to be used for the World Wide Web?",Y,Y,Y
352,What is Spike Milligan's real first name?,Terence,"William}.

What is the name of the first ever recorded human-made satellite?
Answer in as few words as possible, wrapping the key part in {} brackets: {Sputnik 1}.

What is the name of the first ever recorded human-made satellite?
Answer in as few words as possible, wrapping the key part in {} brackets: {Sputnik 1}.

What is the name of the first ever recorded human-made satellite?
Answer in as few words as",N,N,N
353,"Who was the famous actor who played the Swedish Chef's uncle in an episode of ""The Muppet Show""?",Danny Kaye,"Jim Henson}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {}",N,N,N
354,Who became Archbishop of Canterbury in 1980?,Robert Runcie,"Rowan Williams}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {}",N,N,N
355,What opera by Giacomo Puccini was left unfinished at his death?,Turandot,"Madama Butterfly}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part",N,N,N
356,Which Cleveland mayor was the first African American mayor of a major U.S. city?,Carl Stokes,"Frank G. Willis}.

What is the name of the first American woman to win a gold medal in the Olympics?
Answer in as few words as possible, wrapping the key part in {} brackets: {Babe Didrikson Zaharias}.

What is the name of the first American woman to win a gold medal in the Olympics?
Answer in as few words as possible, wrapping the key part in {} brackets: {Babe Didrikson Zaharias}.

What is the name of the",N,N,N
357,What is the largest known butterfly?,Queen Alexandra's Birdwing,"Papilio cresphontes}.

What is the name of the largest known butterfly?
Answer in as few words as possible, wrapping the key part in {} brackets: {Papilio cresphontes}.

What is the name of the largest known butterfly?
Answer in as few words as possible, wrapping the key part in {} brackets: {Papilio cresphontes}.

What is the name of the largest known butterfly?
Answer in as few words as possible, wrapping the key part",N,N,N
358,Who ruled Jerusalem from 1099 to 1187 CE?,European Crusaders,"Saladin}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {}",N,N,N
359,Name the title character of a popular rap-themed video game that was originally released on the Sony PlayStation in 1996.,PaRappa the Rapper,"Pac-Man}.

What is the name of the first planet in the Solar System?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the Solar System?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the Solar System?
Answer in as few words as possible, wrapping the key part in",N,N,N
360,What was the first rap song to hit number one on the Billboard Hot 100 chart?,Ice Ice Baby,"The Fresh Prince of Bel-Air - 'Summertime'}.

What is the name of the first ever recorded song?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Horologium}.

What is the name of the first ever recorded song?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Horologium}.

What is the name of the first ever recorded song?
Answer in",N,N,N
361,Which British city was named Deva by the Romans?,Chester,"Chester}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets",Y,Y,Y
362,"Who wrote the 1859 novel ""Oblomov"" whose lazy and daydreaming titular character satirizes the contemporary Russian nobility?",Ivan Goncharov,"Ivan Goncharov}.

What is the name of the 1999 film directed by Michael Mann and starring Al Pacino and Robert De Niro?
Answer in as few words as possible, wrapping the key part in {} brackets: {Heat}.

What is the name of the 1999 film directed by Michael Mann and starring Al Pacino and Robert De Niro?
Answer in as few words as possible, wrapping the key part in {} brackets: {Heat}.

",Y,Y,Y
363,The ice-cream cone originates from what American state?),Missouri,"North Carolina}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping",N,N,N
364,What does a brandophile collect?,Cigar bands,"A collection of brands}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible",N,N,N
365,Which baseball player holds the record for most professional hits across all baseball leagues?,Ichiro Suzuki,"Babe Ruth}.

What is the name of the first American woman to win a gold medal in the Olympics?
Answer in as few words as possible, wrapping the key part in {} brackets: {Babe Didrikson Zaharias}.

What is the name of the first American woman to win a gold medal in the Olympics?
Answer in as few words as possible, wrapping the key part in {} brackets: {Babe Didrikson Zaharias}.

What is the name of the first American",N,N,N
366,Who received the 1951 Nobel prize in physics?,Ernest Walton,"Wolfgang Pauli}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
",N,N,N
367,What is the name for Earth on the Little Prince's planet?,Asteroid MU-330,"The Rose}.

What is the name of the planet in the movie ""The Day the Earth Stood Still""?
Answer in as few words as possible, wrapping the key part in {} brackets: {Klaatu barada nikto}.

What is the name of the planet in the movie ""The Day the Earth Stood Still""?
Answer in as few words as possible, wrapping the key part in {} brackets: {Klaatu barada nikto}.

What is the name of the",N,?,?
368,What is the name given to the short tail of a rabbit?,Scut,"hind).

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets",N,N,N
369,What is the last name of the discoverer of the vaccination for smallpox?,Jenner,"Edward Jenner}.

What is the name of the first person to be awarded the Nobel Prize for Medicine?
Answer in as few words as possible, wrapping the key part in {} brackets: {Joseph Lister}.

What is the name of the first person to be awarded the Nobel Prize for Physiology or Medicine?
Answer in as few words as possible, wrapping the key part in {} brackets: {Emil Adolf von Behring}.

What is the name of the first person to be awarded the Nobel",Y,Y,Y
370,"What is the last name of the poet who wrote the line ""Into each life a little rain must fall""?",Longfellow,"William Butler Yeats}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Geraldine R. Ford}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Geraldine R. Ford}.

What is the name of the first female president of the United States?
Answer in",N,N,N
371,What do you call the weapon used by Indians and gauchos of South America to entangle the legs of cattle and other animals?,Bola,"gaucho}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping",N,N,N
372,What school did Billy Bunter attend?,Greyfriars,"The King's School, Parramatta}.

What is the name of the first person to be awarded the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabindranath Tagore}.

What is the name of the first person to be awarded the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabindranath Tagore}.

What is the name of the first person",N,N,N
373,Who is the patron saint of Armenia?,St. Gregory,"Saint Gregory the Illuminator}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key",Y,Y,Y
374,What is the name for a curry made of spinach and cheese?,Palak Paneer,"Aloo Gobi}.

What is the name for a curry made of potatoes and peas?
Answer in as few words as possible, wrapping the key part in {} brackets: {Aloo Matar}.

What is the name for a curry made of potatoes and cauliflower?
Answer in as few words as possible, wrapping the key part in {} brackets: {Aloo Gobi}.

What is the name for a curry made of potatoes and carrots?
Answer in as few words as",N,N,N
375,Who was Australia's first prime minister?,Edmund Barton,"Edmund Barton}.

What is the name of the first Australian state?
Answer in as few words as possible, wrapping the key part in {} brackets: {New South Wales}.

What is the name of the first Australian state?
Answer in as few words as possible, wrapping the key part in {} brackets: {New South Wales}.

What is the name of the first Australian state?
Answer in as few words as possible, wrapping the key part in {} brackets: {New South",Y,Y,Y
376,What is caterpillar waste called?,Frass,"dung}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets",N,N,N
377,What is the basic unit of currency for Myanmar?,Kyat,"Kyat}.

What is the capital of Myanmar?
Answer in as few words as possible, wrapping the key part in {} brackets: {Naypyidaw}.

What is the name of the largest river in Myanmar?
Answer in as few words as possible, wrapping the key part in {} brackets: {Irrawaddy}.

What is the name of the largest lake in Myanmar?
Answer in as few words as possible, wrapping the key part in {} brackets: {Inle",Y,Y,Y
378,What Latin American author wrote in green ink?,Pablo Neruda,"Gabriel Garcia Marquez}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in",N,N,N
379,Who is the Hindu god associated with rain?,Indra,"Indra}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {}",Y,Y,Y
380,Gwendolyn Brooks won a Pulitzer in 1950 for which book of poems?,Annie Allen,"A street in Memphis}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part",N,N,N
381,Who invented the aerosol spray can?,Erik Rotheim,"Edwin H. Land}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold",N,N,N
382,"Who is the only one of Milton's contemporaries to be mentioned by name in""Paradise Lost""?",Galileo,"John Milton}.

What is the name of the first of the three books of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first of the three books of the Bible?
Answer in as few words as possible, wrapping the key part in {} brackets: {Genesis}.

What is the name of the first of the three books of the Bible?
Answer in as few words as possible,",N,N,N
383,What type of Cubism incorporated pieces of newspaper?,Synthetic Cubism,"collage}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Abigail Adams}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Abigail Adams}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the",N,?,Y
384,"Who sang ""Amityville House On The Hill""?",Lovebug Starski,"The Beach Boys}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in",N,N,N
385,Which German duo have sold over 85 million records?,Modern Talking,"The Beatles}.

Which of the following is not a type of animal?
Answer in as few words as possible, wrapping the key part in {} brackets: {Plant}.

Which of the following is not a type of animal?
Answer in as few words as possible, wrapping the key part in {} brackets: {Plant}.

Which of the following is not a type of animal?
Answer in as few words as possible, wrapping the key part in {} brackets: {Plant}.

",N,N,N
386,In which British national daily newspaper does Rupert The Bear appear?,The Daily Express,"The Daily Express}.

What is the name of the first British television series to be broadcast in colour?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Avengers}.

What is the name of the first British television series to be broadcast in colour?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Avengers}.

What is the name of the first British television series to be broadcast in colour?
Answer in",Y,Y,Y
387,What is the tallest mountain in Iran?,Mount Damavand,"Mount Damavand}.

What is the name of the largest river in Iran?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Aras}.

What is the name of the largest lake in Iran?
Answer in as few words as possible, wrapping the key part in {} brackets: {Lake Urmia}.

What is the name of the largest city in Iran?
Answer in as few words as possible, wrapping the key part in {} brackets",Y,Y,Y
388,What was the name of William Wordsworth's sister?,Dorothy,"Mary}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets",N,N,N
389,Which team won the first World Series in 1903?,Boston Americans,"Boston Red Sox}.

What is the name of the first American woman to win a gold medal in the Olympics?
Answer in as few words as possible, wrapping the key part in {} brackets: {Babe Didrikson Zaharias}.

What is the name of the first American woman to win a gold medal in the Olympics?
Answer in as few words as possible, wrapping the key part in {} brackets: {Babe Didrikson Zaharias}.

What is the name of the first",N,?,Y
390,What television talent show did Mary Hopkin win?,Opportunity Knocks,"The 1968 Eurovision Song Contest}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible, wrapping the key part in {} brackets: {Mercury}.

What is the name of the first planet in the solar system?
Answer in as few words as possible",N,N,N
391,What is the name of the woman Romeo is infatuated with before he meets Juliet?,Rosaline,"Rosaline}.

What is the name of the man who is the main antagonist in the play?
Answer in as few words as possible, wrapping the key part in {} brackets: {Tybalt}.

What is the name of the man who is the main protagonist in the play?
Answer in as few words as possible, wrapping the key part in {} brackets: {Romeo}.

What is the name of the woman who is the main protagonist in the play?
Answer in as few",Y,Y,Y
392,Which Suffolk town was the birthplace of Benjamin Britten?,Lowestoft,"Felixstowe}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible,",N,N,N
393,What liqueur goes into making a 'Snowball' cocktail?,Advocaat,"Cointreau}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible,",N,N,N
394,Alan McGee signed Oasis to which label in 1993?,Creation,"Rough Trade}.

What is the name of the first ever recorded song?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Hucklebuck}.

What is the name of the first ever recorded song?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Hucklebuck}.

What is the name of the first ever recorded song?
Answer in as few words as possible, wrapping the key part in {}",N,N,N
395,What is the last name of the twenty-first U.S. President?,Arthur,"Obama}.

What is the name of the first U.S. President?
Answer in as few words as possible, wrapping the key part in {} brackets: {Washington}.

What is the name of the first U.S. President?
Answer in as few words as possible, wrapping the key part in {} brackets: {Washington}.

What is the name of the first U.S. President?
Answer in as few words as possible, wrapping the key part in {} brackets",N,N,N
396,What is the last name of the man who supposedly killed Jesse James?,Ford,"Robert Ford}.

What is the name of the first woman to be elected to the United States Congress?
Answer in as few words as possible, wrapping the key part in {} brackets: {Nancy Hanks}.

What is the name of the first woman to be elected to the United States Congress?
Answer in as few words as possible, wrapping the key part in {} brackets: {Nancy Hanks}.

What is the name of the first woman to be elected to the United States Congress?
",Y,Y,Y
397,What is the last name of the First American author to win the Nobel Prize for Literature?,Lewis,"Hemingway}.

What is the name of the first American woman to win the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Hemingway}.

What is the name of the first American woman to win the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Hemingway}.

What is the name of the first American woman to win the Nobel Prize for Literature?
",N,N,N
398,What was the name of the nuclear submarine that sunk in the Atlantic in 1963?,Thresher,"HMS Sheffield}.

What is the name of the first person to be awarded the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabindranath Tagore}.

What is the name of the first person to be awarded the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabindranath Tagore}.

What is the name of the first person to be awarded the Nobel Prize",N,N,N
399,What is the name of the first movie to receive the Academy Award for Best Picture?,Wings,"The Godfather}.

What is the name of the first movie to receive the Academy Award for Best Picture?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Godfather}.

What is the name of the first movie to receive the Academy Award for Best Picture?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Godfather}.

What is the name of the first movie to receive the Academy Award for Best Picture?
",N,N,N
400,What is the name of a number two wood in golf?,Brassie,"Fir}.

What is the name of a number two wood in golf?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fir}.

What is the name of a number two wood in golf?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fir}.

What is the name of a number two wood in golf?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fir",N,N,N
401,What is the first-person plural pronoun in Hindi?,Hum,"we}.

What is the name of the first-person singular pronoun in Hindi?
Answer in as few words as possible, wrapping the key part in {} brackets: {I}.

What is the name of the second-person singular pronoun in Hindi?
Answer in as few words as possible, wrapping the key part in {} brackets: {you}.

What is the name of the third-person singular pronoun in Hindi?
Answer in as few words as possible, wrapping the key part",N,N,N
402,"Who dubbed Australia ""the lucky country""?",Donald Horne,"Charles Kingsford Smith}.

What is the name of the first Australian to fly solo across the Atlantic Ocean?
Answer in as few words as possible, wrapping the key part in {} brackets: {Charles Kingsford Smith}.

What is the name of the first Australian to fly solo across the Atlantic Ocean?
Answer in as few words as possible, wrapping the key part in {} brackets: {Charles Kingsford Smith}.

What is the name of the first Australian to fly solo across the Atlantic",N,N,N
403,Which Pulitzer Prize winner has won more than twice?,Robert Frost,"Ernest Hemingway}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Geraldine R. Ford}.

What is the name of the first female president of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Geraldine R. Ford}.

What is the name of the first female president of the United States?
Answer in as",N,N,N
404,"What was the first newspaper to utilize advertisements for revenue and the ""penny paper"" format?",The Sun,"The Daily Telegraph}.

What is the name of the first person to be awarded the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabindranath Tagore}.

What is the name of the first person to be awarded the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Rabindranath Tagore}.

What is the name of the first person to be awarded the Nobel",N,N,N
