,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
319,What philosopher was imprisoned by the British government in 1918 for campaigning against war and conscription?,Bertrand Russell,"Bertrand Russell}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",Y,Y,Y
320,The theme tune for 'Monty Python's Flying Circus' was written by which composer?,John Philip Sousa,"John Cleese}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
321,What is a chord consisting of three tones of a diatonic scale called?,Triad,"major chord}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",N,N,N
322,What was the name of the U.S. surveillance ship that was attacked by North Vietnam in the Gulf of Tonkin?,USS Maddox,"USS Maddox}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
323,What do A. E. Housman's initials stand for?,Alfred Edward,"AE}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
324,"In which film did Doris Day sing the Oscar winning song ""Secret Love""?",Calamity Jane,"1948}.

In which year did the first human being walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {1969}.

In which year did the first human being walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {1969}.

In which year did the first human being walk on the moon?",N,N,N
325,Which first lady initiated the Easter egg roll on the White House lawn?,Lucy Hayes,"Jacqueline Kennedy}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
326,"Who is the author of ""Ozymandias""?",Percy Bysshe Shelley,"Walt Whitman}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",N,N,N
327,What is LL Cool J.'s real name?,James Todd Smith,"L.L. Cool J.}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets:",N,N,N
328,Aldebaran is the brightest star in which constellation?,Taurus,"Scorpio}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
329,What do you call a solemn declaration made by a person who conscientiously declines taking an oath?,Affirmation,"A solemn declaration made by a person who conscientiously declines taking an oath is called a {nullification}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as",N,N,N
330,Who assassinated Mohandas Gandhi?,A Hindu nationalist,"Mahatma Gandhi}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
331,What were the first tennis racket strings made of?,Sheep gut,"rubber}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
332,Myosotis is the latin name for which type of flower?,Forget-Me-Not,"moss}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
333,What is the world governing body of tennis?,International Tennis Federation,"WTA}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
334,"Who was the lead vocalist for 'The Dakotas' during the 1960s?""",Billy J. Kramer,"The Dakotas}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who was the lead vocalist for 'The Dakotas' during the 1960s?
Answer in as",N,N,N
335,Where were the 1952 Olympics held?,Helsinki,"London}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.

",N,N,N
336,The 1912 Summer Olympics were held in what city?,Stockholm,"Paris}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.

",N,N,N
337,"W. Somerset Maugham's 1919 novel ""The Moon and Sixpence"" is based on the life of what artist?",Paul Gauguin,"William Somerset Maugham}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {",N,N,N
338,In which city is the Encyclopedia Britannica published?,Chicago,"Edinburgh}.

In which year was the first atomic bomb dropped on Japan?
Answer in as few words as possible, wrapping the key part in {} brackets: {1945}.

In which year was the first human being to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {1969}.

In which year was the first human being to walk on the moon?
Answer",N,N,N
339,Who discovered the law of electrolysis?,Michael Faraday,"Michael Faraday}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
340,"Which French author's novel ""Germinal"" depicts life in a mining community?",Emile Zola,"Germinal}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",N,N,N
341,What was the most played song on the radio in the United States during the 20th century?,You've Lost That Lovin' Feelin',"The Beatles}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
342,What is Australia's highest mountain?,Mount Kosciuszko,"Aboriginal}.

What is the capital of Australia?
Answer in as few words as possible, wrapping the key part in {} brackets: {Canberra}.

What is the capital of Australia?
Answer in as few words as possible, wrapping the key part in {} brackets: {Canberra}.

What is the capital of Australia?
Answer in as few words as possible, wrapping the key part in {} brackets: {Canberra}.",N,N,N
343,Tony Drago is a snooker professional from which country?,Malta,"England}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
344,Who was the first person to admit to practicing witchcraft in Salem?,Tituba,"John Proctor}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
345,"What is the last name of the artist who painted ""The Persistence of Memory""?",Dali,"Salvador Dali}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.",Y,Y,Y
346,"What is the last name of the author of ""The Agony and the Ecstasy""?",Stone,"Michelangelo}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.
",N,N,N
347,What word means to deposit (something valuable) as a security for money borrowed?,Pawn,"Deposit}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
348,Jockey Lester Piggott served 3 years in prison for what crime?,Tax evasion,"1918}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
349,What is the capital of Guinea-Bissau?,Bissau,"Bissau}.

What is the capital of the United Kingdom?
Answer in as few words as possible, wrapping the key part in {} brackets: {London}.

What is the capital of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Washington, D.C.}.

What is the capital of the United States?
Answer in as few words as possible, wrapping the key part in ",Y,Y,Y
350,"Who patented a burglar proof lock described as ""magic and infallible""?",Linus Yale,"1878}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
351,What was the first graphical browser for the World Wide Web?,Mosaic,"Netscape}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
352,What is Spike Milligan's real first name?,Terence,"Spike}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
353,"Who was the famous actor who played the Swedish Chef's uncle in an episode of ""The Muppet Show""?",Danny Kaye,"Peter Sellers}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
354,Who became Archbishop of Canterbury in 1980?,Robert Runcie,"John Paul II}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
355,What opera by Giacomo Puccini was left unfinished at his death?,Turandot,"Tosca}.

What is the name of the 1997 film starring Tom Cruise and Nicole Kidman?
Answer in as few words as possible, wrapping the key part in {} brackets: {Top Gun}.

What is the name of the 1997 film starring Tom Cruise and Nicole Kidman?
Answer in as few words as possible, wrapping the key part in {} brackets: {Top Gun}.

What is the name of the ",N,N,N
356,Which Cleveland mayor was the first African American mayor of a major U.S. city?,Carl Stokes,"Cleveland}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
357,What is the largest known butterfly?,Queen Alexandra's Birdwing,"Titanic}.

What is the largest known animal?
Answer in as few words as possible, wrapping the key part in {} brackets: {Blue Whale}.

What is the largest known fish?
Answer in as few words as possible, wrapping the key part in {} brackets: {Bluefin Tuna}.

What is the largest known mammal?
Answer in as few words as possible, wrapping the key part in {} brackets: {Blue Whale}.",N,N,N
358,Who ruled Jerusalem from 1099 to 1187 CE?,European Crusaders," Saladin}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
359,Name the title character of a popular rap-themed video game that was originally released on the Sony PlayStation in 1996.,PaRappa the Rapper,"The Legend of Zelda}.

What is the name of the main character in the 1996 video game ""The Legend of Zelda: Ocarina of Time""?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Legend of Zelda}.

What is the name of the main character in the 1996 video game ""The Legend of Zelda: Ocarina of Time""?
Answer in as few words",N,N,N
360,What was the first rap song to hit number one on the Billboard Hot 100 chart?,Ice Ice Baby,"“N.W.A.”}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets:",N,N,N
361,Which British city was named Deva by the Romans?,Chester,"Deva}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
362,"Who wrote the 1859 novel ""Oblomov"" whose lazy and daydreaming titular character satirizes the contemporary Russian nobility?",Ivan Goncharov,"Fyodor Dostoevsky}.

What is the name of the 1999 film starring Tom Cruise, in which he plays a man who is a former CIA operative who is now a private detective?
Answer in as few words as possible, wrapping the key part in {} brackets: {The Bourne Identity}.

What is the name of the 1997 film starring Tom Cruise, in which he plays a man who is a former CIA operative who is now",N,N,N
363,The ice-cream cone originates from what American state?),Missouri,"New York}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
364,What does a brandophile collect?,Cigar bands,"A collection of brands}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
365,Which baseball player holds the record for most professional hits across all baseball leagues?,Ichiro Suzuki,"Hank Aaron}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
366,Who received the 1951 Nobel prize in physics?,Ernest Walton,"Albert Einstein}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
367,What is the name for Earth on the Little Prince's planet?,Asteroid MU-330,"Blaise}.

What is the name for the planet in the Star Wars universe?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yavin}.

What is the name for the planet in the Star Trek universe?
Answer in as few words as possible, wrapping the key part in {} brackets: {Vulcan}.

What is the name for the planet in the Star Trek: The Next Generation universe?
",N,?,?
368,What is the name given to the short tail of a rabbit?,Scut,"Tails}.

What is the name given to the short tail of a rabbit?
Answer in as few words as possible, wrapping the key part in {} brackets: {Tails}.

What is the name given to the short tail of a rabbit?
Answer in as few words as possible, wrapping the key part in {} brackets: {Tails}.

What is the name given to the short tail of a rabbit?
Answer in as few words",N,N,N
369,What is the last name of the discoverer of the vaccination for smallpox?,Jenner,"Edward Jenner}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",Y,Y,Y
370,"What is the last name of the poet who wrote the line ""Into each life a little rain must fall""?",Longfellow,"Walt Whitman}.

What is the name of the character who is the ""King of the Jungle""?
Answer in as few words as possible, wrapping the key part in {} brackets: {King of the Jungle}.

What is the name of the character who is the ""King of the Jungle""?
Answer in as few words as possible, wrapping the key part in {} brackets: {King of the Jungle}.

What is the name of the character",N,N,N
371,What do you call the weapon used by Indians and gauchos of South America to entangle the legs of cattle and other animals?,Bola,"Lasso}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
372,What school did Billy Bunter attend?,Greyfriars,"St. John's College}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: ",N,N,N
373,Who is the patron saint of Armenia?,St. Gregory,"St. George}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
374,What is the name for a curry made of spinach and cheese?,Palak Paneer,"Spinach and Cheese}.

What is the name for a type of fish that is a member of the herring family?
Answer in as few words as possible, wrapping the key part in {} brackets: {Herring}.

What is the name for a type of fish that is a member of the herring family?
Answer in as few words as possible, wrapping the key part in {} brackets: {Herring}.

What is the name for a type",N,N,N
375,Who was Australia's first prime minister?,Edmund Barton,"Sir John Chifley}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {",N,N,N
376,What is caterpillar waste called?,Frass,"Caterpillar waste}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
377,What is the basic unit of currency for Myanmar?,Kyat,"Burmese kyat}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",Y,?,Y
378,What Latin American author wrote in green ink?,Pablo Neruda,"Gabriel Garcia Marquez}.

What is the name of the 1999 film starring Tom Cruise?
Answer in as few words as possible, wrapping the key part in {} brackets: {Top Gun}.

What is the name of the 1999 film starring Tom Cruise?
Answer in as few words as possible, wrapping the key part in {} brackets: {Top Gun}.

What is the name of the 1999 film",N,N,N
379,Who is the Hindu god associated with rain?,Indra,"Shiva}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
380,Gwendolyn Brooks won a Pulitzer in 1950 for which book of poems?,Annie Allen,"1950}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
381,Who invented the aerosol spray can?,Erik Rotheim,"Milton S. Fogarty}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {",N,N,N
382,"Who is the only one of Milton's contemporaries to be mentioned by name in""Paradise Lost""?",Galileo,"John Milton}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
383,What type of Cubism incorporated pieces of newspaper?,Synthetic Cubism,"Pablo Picasso}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
384,"Who sang ""Amityville House On The Hill""?",Lovebug Starski,"The Beatles}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
385,Which German duo have sold over 85 million records?,Modern Talking,"The Beatles}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
386,In which British national daily newspaper does Rupert The Bear appear?,The Daily Express,"The Guardian}.

In which year did the first World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In which year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

In which year did the First World War end?
Answer in as few words as possible, wrapping the",N,N,N
387,What is the tallest mountain in Iran?,Mount Damavand,"Mount Damavand}.

What is the capital of Iran?
Answer in as few words as possible, wrapping the key part in {} brackets: {Tehran}.

What is the capital of Iran?
Answer in as few words as possible, wrapping the key part in {} brackets: {Tehran}.

What is the capital of Iran?
Answer in as few words as possible, wrapping the key part in {} brackets: {Tehran",Y,Y,Y
388,What was the name of William Wordsworth's sister?,Dorothy,"Emily}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

",N,N,N
389,Which team won the first World Series in 1903?,Boston Americans,"New York Giants}.

What is the chemical symbol for silver?
Answer in as few words as possible, wrapping the key part in {} brackets: {Ag}.

What is the chemical symbol for copper?
Answer in as few words as possible, wrapping the key part in {} brackets: {Cu}.

What is the chemical symbol for iron?
Answer in as few words as possible, wrapping the key part in {} brackets: {Fe}.",N,N,N
390,What television talent show did Mary Hopkin win?,Opportunity Knocks,"The X Factor}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
391,What is the name of the woman Romeo is infatuated with before he meets Juliet?,Rosaline,"Rosaline}.

What is the name of the character who is the father of Romeo and Juliet?
Answer in as few words as possible, wrapping the key part in {} brackets: {Friar Laurence}.

What is the name of the character who is the father of Romeo and Juliet?
Answer in as few words as possible, wrapping the key part in {} brackets: {Friar Laurence}.

What is the name of the character who is the father",Y,Y,Y
392,Which Suffolk town was the birthplace of Benjamin Britten?,Lowestoft,"Suffolk}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
393,What liqueur goes into making a 'Snowball' cocktail?,Advocaat,"Cointreau}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.",N,N,N
394,Alan McGee signed Oasis to which label in 1993?,Creation,"Virgin Records}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.
",N,N,N
395,What is the last name of the twenty-first U.S. President?,Arthur,"George W. Bush}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: {Au",N,N,N
